,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,intersection_street_1,intersection_street_2,landmark,closed_date,taxi_pick_up_location,due_date,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
849,57103081,2023-03-21T22:12:01.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10032.0,101 AUDUBON AVENUE,AUDUBON AVENUE,WEST  170 STREET,WEST  171 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T23:16:49.000,12 MANHATTAN,1021270029.0,MANHATTAN,1001597.0,246017.0,PHONE,Unspecified,MANHATTAN,40.84191799006391,-73.93730541001818,"{'latitude': '40.84191799006391', 'longitude': '-73.93730541001818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,39.0,21.0,WEST  170 STREET,WEST  171 STREET,AUDUBON AVENUE,2023-03-21T23:16:46.000,,,,,,
850,57102192,2023-03-21T22:11:49.000,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Street,11203.0,166 EAST   37 STREET,EAST   37 STREET,LENOX ROAD,LINDEN BOULEVARD,ADDRESS,BROOKLYN,,In Progress,,,17 BROOKLYN,,BROOKLYN,1000044.0,177327.0,PHONE,Unspecified,BROOKLYN,40.653384247571914,-73.94307949306396,"{'latitude': '40.653384247571914', 'longitude': '-73.94307949306396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866.0,61.0,2.0,17.0,40.0,LENOX ROAD,LINDEN BOULEVARD,EAST   37 STREET,,"166 EAST   37 STREET, BROOKLYN, NY, 11203",,,,,
851,57101360,2023-03-21T22:11:41.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11223.0,1702 WEST    1 STREET,WEST    1 STREET,,,ADDRESS,BROOKLYN,,Open,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-03-21T00:00:00.000,11 BROOKLYN,3066550006.0,BROOKLYN,991316.0,160144.0,PHONE,Unspecified,BROOKLYN,40.60623180727734,-73.97455260131333,"{'latitude': '40.60623180727734', 'longitude': '-73.97455260131333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18183.0,1.0,2.0,18.0,37.0,,,,,,,,,,
852,57101260,2023-03-21T22:11:29.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027.0,75 LA SALLE STREET,LA SALLE STREET,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:57:29.000,09 MANHATTAN,1019800001.0,MANHATTAN,995786.0,235563.0,MOBILE,Unspecified,MANHATTAN,40.81323425032326,-73.95832518333397,"{'latitude': '40.81323425032326', 'longitude': '-73.95832518333397', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424.0,37.0,4.0,23.0,17.0,AMSTERDAM AVENUE,BROADWAY,LA SALLE STREET,2023-03-21T22:57:24.000,,,,,,
853,57108210,2023-03-21T22:11:28.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10460.0,932 EAST  173 STREET,EAST  173 STREET,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,03 BRONX,2029820027.0,BRONX,1015192.0,243694.0,MOBILE,Unspecified,BRONX,40.835504863783285,-73.88818185441696,"{'latitude': '40.835504863783285', 'longitude': '-73.88818185441696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269.0,34.0,5.0,43.0,25.0,,,,,,,,,,
854,57107782,2023-03-21T22:11:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11216.0,11 HALSEY STREET,HALSEY STREET,BEDFORD AVENUE,ARLINGTON PLACE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2023-03-21T23:01:49.000,03 BROOKLYN,3018370100.0,BROOKLYN,997313.0,187555.0,MOBILE,Unspecified,BROOKLYN,40.681462275805295,-73.95290201122553,"{'latitude': '40.681462275805295', 'longitude': '-73.95290201122553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618.0,69.0,2.0,49.0,51.0,BEDFORD AVENUE,ARLINGTON PLACE,HALSEY STREET,2023-03-21T23:01:43.000,,,,,,
855,57107675,2023-03-21T22:11:25.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10032.0,1948 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  156 STREET,WEST  157 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:36:19.000,12 MANHATTAN,1021150037.0,MANHATTAN,1000229.0,242614.0,ONLINE,Unspecified,MANHATTAN,40.832580324861404,-73.9422576674107,"{'latitude': '40.832580324861404', 'longitude': '-73.9422576674107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,23.0,21.0,WEST  156 STREET,WEST  157 STREET,AMSTERDAM AVENUE,2023-03-21T22:36:14.000,,,,,,
856,57106706,2023-03-21T22:11:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032.0,3887 BROADWAY,BROADWAY,WEST  162 STREET,WEST  163 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:57:36.000,12 MANHATTAN,1021370080.0,MANHATTAN,1000185.0,244388.0,ONLINE,Unspecified,MANHATTAN,40.8374495209454,-73.94241245305996,"{'latitude': '40.8374495209454', 'longitude': '-73.94241245305996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,23.0,21.0,WEST  162 STREET,WEST  163 STREET,BROADWAY,2023-03-21T22:57:31.000,,,,,,
857,57104450,2023-03-21T22:11:11.000,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10456.0,1185 MORRIS AVENUE,MORRIS AVENUE,,,ADDRESS,BRONX,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,04 BRONX,2024490064.0,BRONX,1007937.0,242686.0,PHONE,Unspecified,BRONX,40.83276063468274,-73.91440350101306,"{'latitude': '40.83276063468274', 'longitude': '-73.91440350101306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934.0,50.0,5.0,42.0,27.0,,,,,,,,,,
858,57100005,2023-03-21T22:11:11.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10040.0,45 ARDEN STREET,ARDEN STREET,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,,In Progress,,2023-03-22T02:25:46.000,12 MANHATTAN,1021740194.0,MANHATTAN,1004356.0,253421.0,ONLINE,Unspecified,MANHATTAN,40.86223391410696,-73.92731178083633,"{'latitude': '40.86223391410696', 'longitude': '-73.92731178083633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098.0,47.0,4.0,39.0,22.0,NAGLE AVENUE,SHERMAN AVENUE,ARDEN STREET,,,,,,,
859,57106716,2023-03-21T22:11:06.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10037.0,470 LENOX AVENUE,LENOX AVENUE,WEST  133 STREET,WEST  134 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-22T00:43:37.000,10 MANHATTAN,1017300075.0,MANHATTAN,1000402.0,235483.0,ONLINE,Unspecified,MANHATTAN,40.81300743909306,-73.94164967326812,"{'latitude': '40.81300743909306', 'longitude': '-73.94164967326812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13095.0,18.0,4.0,36.0,20.0,WEST  133 STREET,WEST  134 STREET,LENOX AVENUE,2023-03-22T00:43:32.000,,,,,,
860,57100965,2023-03-21T22:11:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10011.0,119 9 AVENUE,9 AVENUE,WEST   17 STREET,WEST   18 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:29:12.000,04 MANHATTAN,1007150010.0,MANHATTAN,983208.0,210034.0,ONLINE,Unspecified,MANHATTAN,40.743171353773235,-74.00376035806184,"{'latitude': '40.743171353773235', 'longitude': '-74.00376035806184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12074.0,12.0,4.0,10.0,6.0,WEST   17 STREET,WEST   18 STREET,9 AVENUE,2023-03-21T22:29:07.000,,,,,,
861,57102804,2023-03-21T22:11:00.000,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,10451.0,300 EAST  143 STREET,EAST  143 STREET,MORRIS AVE,ALEXANDER AVE,ADDRESS,BRONX,N/A,Open,,,01 BRONX,2023250001.0,BRONX,1005298.0,236089.0,ONLINE,Unspecified,BRONX,40.81466043118502,-73.92396060890404,"{'latitude': '40.81466043118502', 'longitude': '-73.92396060890404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929.0,49.0,5.0,35.0,23.0,,,,,,,,,,
862,57101389,2023-03-21T22:10:49.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11201.0,235 ADAMS STREET,ADAMS STREET,RED CROSS PLACE,TILLARY STREET BIKE PATH,ADDRESS,BROOKLYN,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-03-21T23:08:51.000,02 BROOKLYN,3000860011.0,BROOKLYN,987374.0,193029.0,MOBILE,Unspecified,BROOKLYN,40.696496235189116,-73.98873403597503,"{'latitude': '40.696496235189116', 'longitude': '-73.98873403597503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865.0,68.0,2.0,38.0,54.0,RED CROSS PLACE,TILLARY STREET BIKE PATH,ADAMS STREET,2023-03-21T23:08:46.000,,,,,,
863,57100950,2023-03-21T22:10:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468.0,2077 CEDAR AVENUE,CEDAR AVENUE,WEST  179 STREET,WEST  182 STREET,ADDRESS,BRONX,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-03-21T22:20:54.000,07 BRONX,2032330102.0,BRONX,1007916.0,252534.0,MOBILE,Unspecified,BRONX,40.859790541516674,-73.91444462991242,"{'latitude': '40.859790541516674', 'longitude': '-73.91444462991242', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,24.0,5.0,29.0,29.0,WEST  179 STREET,WEST  182 STREET,CEDAR AVENUE,2023-03-21T22:20:48.000,,,,,,
864,57107562,2023-03-21T22:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Underground,,11226.0,,,,,INTERSECTION,BROOKLYN,N/A,Open,,,14 BROOKLYN,,BROOKLYN,996803.0,172312.0,UNKNOWN,Unspecified,BROOKLYN,40.63962434522227,-73.95476916770791,"{'latitude': '40.63962434522227', 'longitude': '-73.95476916770791', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510.0,60.0,2.0,11.0,43.0,FLATBUSH AVENUE,NEWKIRK AVENUE,,,,,,,,
865,57103255,2023-03-21T22:10:00.000,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10011.0,228 WEST   22 STREET,WEST   22 STREET,7 AVE,8 AVE,ADDRESS,NEW YORK,,Open,,,04 MANHATTAN,1007710054.0,MANHATTAN,985065.0,210268.0,UNKNOWN,Unspecified,MANHATTAN,40.74381364915865,-73.99705880867012,"{'latitude': '40.74381364915865', 'longitude': '-73.99705880867012', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12074.0,12.0,4.0,10.0,6.0,,,,,,,,,,
866,57105176,2023-03-21T22:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Underground,,,,,,,INTERSECTION,,N/A,Open,,,Unspecified BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,NAPLES TERRACE,GOODWIN TERRACE,,,,,,,,
867,57106757,2023-03-21T22:09:58.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11221.0,MONROE STREET,MONROE STREET,MONROE STREET,MARCUS GARVEY BOULEVARD,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:47:59.000,03 BROOKLYN,,BROOKLYN,1001222.0,189511.0,PHONE,Unspecified,BROOKLYN,40.6868244162392,-73.9388033857986,"{'latitude': '40.6868244162392', 'longitude': '-73.9388033857986', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181.0,69.0,2.0,49.0,52.0,MONROE STREET,MARCUS GARVEY BOULEVARD,,2023-03-21T22:47:51.000,,,,,,
868,57103658,2023-03-21T22:09:46.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11369.0,30-39 91 STREET,91 STREET,30 AVENUE,31 AVENUE,ADDRESS,EAST ELMHURST,,In Progress,,,03 QUEENS,4013890049.0,QUEENS,1018109.0,216477.0,PHONE,Unspecified,QUEENS,40.76079098476738,-73.877777652774,"{'latitude': '40.76079098476738', 'longitude': '-73.877777652774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14511.0,65.0,3.0,4.0,73.0,30 AVENUE,31 AVENUE,91 STREET,,,,,,,
869,57101813,2023-03-21T22:09:45.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11374.0,66-37 WETHEROLE STREET,WETHEROLE STREET,66 AVENUE,67 AVENUE,ADDRESS,REGO PARK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-21T22:45:05.000,06 QUEENS,4031570154.0,QUEENS,1024135.0,203542.0,ONLINE,Unspecified,QUEENS,40.72526255548812,-73.85610206915734,"{'latitude': '40.72526255548812', 'longitude': '-73.85610206915734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14785.0,40.0,3.0,28.0,70.0,66 AVENUE,67 AVENUE,WETHEROLE STREET,2023-03-21T22:44:59.000,,,,,,
870,57103814,2023-03-21T22:09:33.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10453.0,2155 GRAND CONCOURSE,GRAND CONCOURSE,EAST  181 STREET,ANTHONY AVENUE,ADDRESS,BRONX,,In Progress,,,05 BRONX,2031620045.0,BRONX,1011428.0,250696.0,MOBILE,Unspecified,BRONX,40.85473567166208,-73.90175579950744,"{'latitude': '40.85473567166208', 'longitude': '-73.90175579950744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935.0,6.0,5.0,29.0,29.0,EAST  181 STREET,ANTHONY AVENUE,GRAND CONCOURSE,,,,,,,
871,57101031,2023-03-21T22:09:08.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10453.0,1981 CEDAR AVENUE,CEDAR AVENUE,WEST  179 STREET,WEST  182 STREET,ADDRESS,BRONX,,In Progress,,,05 BRONX,2032300016.0,BRONX,1007233.0,251694.0,ONLINE,Unspecified,BRONX,40.857486799090886,-73.91691663386028,"{'latitude': '40.857486799090886', 'longitude': '-73.91691663386028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,6.0,5.0,29.0,29.0,WEST  179 STREET,WEST  182 STREET,CEDAR AVENUE,,,,,,,
872,57104001,2023-03-21T22:08:44.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11230.0,1523 AVENUE J,AVENUE J,BRIGHTON LINE,EAST   16 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T23:05:09.000,14 BROOKLYN,3067080045.0,BROOKLYN,995142.0,167076.0,MOBILE,Unspecified,BROOKLYN,40.625254833940595,-73.96076251467046,"{'latitude': '40.625254833940595', 'longitude': '-73.96076251467046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13513.0,60.0,2.0,18.0,43.0,BRIGHTON LINE,EAST   16 STREET,AVENUE J,2023-03-21T23:05:05.000,,,,,,
873,57105911,2023-03-21T22:08:36.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11226.0,125 EAST   18 STREET,EAST   18 STREET,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,14 BROOKLYN,3050990074.0,BROOKLYN,994570.0,175406.0,PHONE,Unspecified,BROOKLYN,40.64811959183956,-73.96281035478435,"{'latitude': '40.64811959183956', 'longitude': '-73.96281035478435', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510.0,60.0,2.0,11.0,43.0,,,,,,,,,,
874,57101735,2023-03-21T22:08:15.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10033.0,4221 BROADWAY,BROADWAY,,,ADDRESS,NEW YORK,,Open,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-03-21T00:00:00.000,12 MANHATTAN,1021760054.0,MANHATTAN,1001686.0,248610.0,ONLINE,Unspecified,MANHATTAN,40.84903483630815,-73.93697700870337,"{'latitude': '40.84903483630815', 'longitude': '-73.93697700870337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091.0,47.0,4.0,39.0,22.0,,,,,,,,,,
875,57105796,2023-03-21T22:08:06.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232.0,874 42 STREET,42 STREET,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T00:01:31.000,12 BROOKLYN,3009250037.0,BROOKLYN,984927.0,174153.0,MOBILE,Unspecified,BROOKLYN,40.64468636458384,-73.9975604560498,"{'latitude': '40.64468636458384', 'longitude': '-73.9975604560498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515.0,2.0,2.0,7.0,39.0,8 AVENUE,9 AVENUE,42 STREET,2023-03-22T00:01:25.000,,,,,,
876,57100939,2023-03-21T22:08:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11103.0,32-52 37 STREET,37 STREET,BROADWAY,34 AVE,ADDRESS,ASTORIA,N/A,Open,,,01 QUEENS,4006470016.0,QUEENS,1006150.0,215923.0,ONLINE,Unspecified,QUEENS,40.759308108361196,-73.92094836501445,"{'latitude': '40.759308108361196', 'longitude': '-73.92094836501445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16860.0,39.0,3.0,4.0,72.0,,,,,,,,,,
877,57101438,2023-03-21T22:07:47.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10453.0,105 EAST  177 STREET,EAST  177 STREET,MORRIS AVENUE,GRAND CONCOURSE,ADDRESS,BRONX,,In Progress,,,05 BRONX,2028060001.0,BRONX,1009783.0,248829.0,ONLINE,Unspecified,BRONX,40.84961622441457,-73.90770932205969,"{'latitude': '40.84961622441457', 'longitude': '-73.90770932205969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,MORRIS AVENUE,GRAND CONCOURSE,EAST  177 STREET,,,,,,,
878,57106638,2023-03-21T22:07:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467.0,789 WARING AVENUE,WARING AVENUE,WALLACE AVENUE,BARNES AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T00:20:21.000,11 BRONX,2044360001.0,BRONX,1021850.0,253099.0,ONLINE,Unspecified,BRONX,40.861292945123054,-73.86406847937133,"{'latitude': '40.861292945123054', 'longitude': '-73.86406847937133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605.0,59.0,5.0,12.0,32.0,WALLACE AVENUE,BARNES AVENUE,WARING AVENUE,2023-03-22T00:20:17.000,,,,,,
879,57103418,2023-03-21T22:06:50.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368.0,33-49 103 STREET,103 STREET,NORTHERN BOULEVARD,34 AVENUE,ADDRESS,CORONA,,In Progress,,2023-03-22T02:41:02.000,03 QUEENS,,QUEENS,1021511.0,215009.0,MOBILE,Unspecified,QUEENS,40.756748021960725,-73.86550545568487,"{'latitude': '40.756748021960725', 'longitude': '-73.86550545568487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510.0,65.0,3.0,21.0,73.0,NORTHERN BOULEVARD,34 AVENUE,103 STREET,,,,,,,
880,57106507,2023-03-21T22:06:43.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11217.0,700 PACIFIC STREET,PACIFIC STREET,6 AVENUE,CARLTON AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-03-21T22:07:32.000,08 BROOKLYN,3011287501.0,BROOKLYN,991906.0,187725.0,MOBILE,Unspecified,BROOKLYN,40.68193521518996,-73.97239648259087,"{'latitude': '40.68193521518996', 'longitude': '-73.97239648259087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17619.0,16.0,2.0,48.0,50.0,6 AVENUE,CARLTON AVENUE,PACIFIC STREET,2023-03-21T22:07:27.000,,,,,,
881,57106770,2023-03-21T22:06:34.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10462.0,901 NEILL AVENUE,NEILL AVENUE,MULINER AVENUE,FOWLER AVENUE,ADDRESS,BRONX,,In Progress,,,11 BRONX,2042950008.0,BRONX,1022410.0,249287.0,PHONE,Unspecified,BRONX,40.85082775417516,-73.8620656710403,"{'latitude': '40.85082775417516', 'longitude': '-73.8620656710403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271.0,59.0,5.0,12.0,32.0,MULINER AVENUE,FOWLER AVENUE,NEILL AVENUE,,,,,,,
882,57104889,2023-03-21T22:06:30.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11226.0,157 LENOX ROAD,LENOX ROAD,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2023-03-22T00:09:23.000,17 BROOKLYN,3050650090.0,BROOKLYN,996922.0,177511.0,MOBILE,Unspecified,BROOKLYN,40.65389430526294,-73.95433062172842,"{'latitude': '40.65389430526294', 'longitude': '-73.95433062172842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510.0,61.0,2.0,11.0,40.0,BEDFORD AVENUE,ROGERS AVENUE,LENOX ROAD,2023-03-22T00:09:18.000,,,,,,
883,57099694,2023-03-21T22:06:29.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222.0,134 KINGSLAND AVENUE,KINGSLAND AVENUE,BEADEL STREET,LOMBARDY STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-03-21T23:05:44.000,01 BROOKLYN,3028340001.0,BROOKLYN,1000639.0,201961.0,ONLINE,Unspecified,BROOKLYN,40.720997830237245,-73.94087523138707,"{'latitude': '40.720997830237245', 'longitude': '-73.94087523138707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18182.0,36.0,2.0,30.0,57.0,BEADEL STREET,LOMBARDY STREET,KINGSLAND AVENUE,2023-03-21T23:05:40.000,,,,,,
884,57105743,2023-03-21T22:06:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11205.0,CLASSON AVENUE,CLASSON AVENUE,CLASSON AVENUE,LAFAYETTE AVENUE,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-21T22:45:40.000,02 BROOKLYN,,BROOKLYN,995342.0,190257.0,ONLINE,Unspecified,BROOKLYN,40.68888133680543,-73.96000390333606,"{'latitude': '40.68888133680543', 'longitude': '-73.96000390333606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829.0,69.0,2.0,48.0,51.0,CLASSON AVENUE,LAFAYETTE AVENUE,,2023-03-21T22:45:34.000,,,,,,
885,57107637,2023-03-21T22:06:09.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10458.0,2579 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,COLES LANE,EAST  193 STREET,ADDRESS,BRONX,,Closed,The Police Department issued a summons in response to the complaint.,2023-03-21T22:43:58.000,07 BRONX,2032930072.0,BRONX,1013919.0,253893.0,MOBILE,Unspecified,BRONX,40.863502450679604,-73.89273708332267,"{'latitude': '40.863502450679604', 'longitude': '-73.89273708332267', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936.0,24.0,5.0,22.0,34.0,COLES LANE,EAST  193 STREET,BAINBRIDGE AVENUE,2023-03-21T22:43:51.000,,,,,,
886,57103949,2023-03-21T22:05:52.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10009.0,355 EAST   10 STREET,EAST   10 STREET,AVENUE B,AVENUE C,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:38:05.000,03 MANHATTAN,1003930056.0,MANHATTAN,989990.0,204004.0,ONLINE,Unspecified,MANHATTAN,40.726618689066235,-73.97929069655987,"{'latitude': '40.726618689066235', 'longitude': '-73.97929069655987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729.0,70.0,4.0,50.0,5.0,AVENUE B,AVENUE C,EAST   10 STREET,2023-03-21T22:38:01.000,,,,,,
